914x16,45100,914,914,4551000000,4551000000,12900000,12900000
914x20,56200,914,914,5615000000,5615000000,15990000,15990000
914x25,69800,914,914,6903200000,6903200000,19760000,19760000
914x30,83300,914,914,8148000000,8148000000,23450000,23450000
1016x8,25300,1016,1016,3218000000,3218000000,8129000,8129000
1016x10,31600,1016,1016,3999000000,3999000000,10120000,10120000
1016x12.5,39400,1016,1016,4961000000,4961000000,12590000,12590000
1016x14.2,44700,1016,1016,5610000000,5610000000,14300000,14300000
1016x16,50300,1016,1016,6284800000,6284800000,16000000,16000000
1016x20,62600,1016,1016,7763000000,7763000000,19840000,19840000
1016x25,77800,1016,1016,9561000000,9561000000,24560000,24560000
1016x30,92900,1016,1016,11300000000,11300000000,29180000,29180000
1067x10,33200,1067,1067,4638000000,4638000000,11170000,11170000
1067x12.5,41400,1067,1067,5756700000,5756700000,13900000,13900000
1067x14.2,47000,1067,1067,6510000000,6510000000,15700000,15700000
1067x16,52800,1067,1067,7296100000,7296100000,17680000,17680000
1067x20,65800,1067,1067,9018000000,9018000000,21930000,21930000
1067x25,81800,1067,1067,11110000000,11110000000,27150000,27150000
1067x30,97700,1067,1067,13150000000,13150000000,32270000,32270000
1168x10,36400,1168,1168,6098000000,6098000000,13410000,13410000
1168x12.5,45400,1168,1168,7574000000,7574000000,16690000,16690000
1168x14.2,51500,1168,1168,8567000000,8567000000,18910000,18910000
1168x16,57900,1168,1168,9608000000,9608000000,21240000,21240000
1168x20,72100,1168,1168,11890000000,11890000000,26360000,26360000
1168x25,89800,1168,1168,14670000000,14670000000,32670000,32670000
1219x10,38000,1219,1219,6940000000,6940000000,14620000,14620000
1219x12.5,47400,1219,1219,8622000000,8622000000,18200000,18200000
1219x14.2,53700,1219,1219,9753000000,9753000000,20610000,20610000
1219x16,60500,1219,1219,10940000000,10940000000,23160000,23160000
1219x20,75300,1219,1219,13540000000,13540000000,28760000,28760000
1219x25,93800,1219,1219,16720000000,16720000000,35650000,35650000
